hole_uid,source_id,native_id,company,project,jurisdiction,lat,lon,easting,northing,utm_zone,utm_hemi,datum,elev_m,azimuth,dip,depth_m,year_drilled,has_assay,assay_flags,report_ref,url
gov:nb:75-030,gov:nb,75-030,,Yes,New Brunswick,45.852334057334474,-67.04195905964376,,,,,NAD83,,185.0,-70.0,144.801336,1976.0,0,,470196,
gov:nb:75-085,gov:nb,75-085,,Yes,New Brunswick,45.85284327114487,-67.04272372500611,,,,,NAD83,,182.0,-75.0,159.49879199999998,1976.0,0,,470196,
gov:nb:75-040,gov:nb,75-040,,Yes,New Brunswick,45.85283119766177,-67.0433674136643,,,,,NAD83,,180.0,-70.0,139.900152,1976.0,0,,470196,
gov:nb:73-009,gov:nb,73-009,,Yes,New Brunswick,45.851101555406046,-67.03240610686551,,,,,NAD83,,,-90.0,118.79884799999999,1974.0,0,,470194,
gov:nb:73-012,gov:nb,73-012,,Yes,New Brunswick,45.85111181899201,-67.03213581501446,,,,,NAD83,,166.0,-57.0,62.200536,1974.0,0,,470194,
gov:nb:75-043,gov:nb,75-043,,Yes,New Brunswick,45.852431193964655,-67.04422619172412,,,,,NAD83,,180.0,-70.0,75.80071199999999,1976.0,0,,470196,
gov:nb:75-058,gov:nb,75-058,,Yes,New Brunswick,45.853117506174705,-67.0437049984435,,,,,NAD83,,,,168.3,1976.0,0,,470196,
gov:nb:75-041,gov:nb,75-041,,Yes,New Brunswick,45.85309704661798,-67.04421984586085,,,,,NAD83,,190.0,-70.0,211.900008,1976.0,0,,470196,
gov:nb:75-057,gov:nb,75-057,,Yes,New Brunswick,45.853410344103786,-67.04455770153294,,,,,NAD83,,182.0,-65.0,142.100808,1976.0,0,,470196,
gov:nb:75-084,gov:nb,75-084,,Yes,New Brunswick,45.853408924713776,-67.04297390647834,,,,,NAD83,,182.0,-70.0,199.40016,1976.0,0,,470196,
gov:nb:75-026,gov:nb,75-026,,Yes,New Brunswick,45.85311703974628,-67.03431824497899,,,,,NAD83,,185.0,-75.0,230.20020000000002,1976.0,0,,470196,
gov:nb:AD02-03,gov:nb,AD02-03,,Yes,New Brunswick,45.370768009171925,-67.01686816886588,,,,,NAD83,,128.0,-44.0,101.2,2002.0,0,,475587,
gov:nb:AD02-04,gov:nb,AD02-04,,Yes,New Brunswick,45.370768009171925,-67.01686816886588,,,,,NAD83,,183.0,-88.0,75.29,2002.0,0,,475587,
gov:nb:AD02-05,gov:nb,AD02-05,,Yes,New Brunswick,45.37095928616124,-67.01635930845195,,,,,NAD83,,148.0,-44.0,100.28,2002.0,0,,475587,
gov:nb:AD02-06,gov:nb,AD02-06,,Yes,New Brunswick,45.37095028877643,-67.01635922578313,,,,,NAD83,,194.0,-89.0,74.98,2002.0,0,,475587,
gov:nb:AD02-07,gov:nb,AD02-07,,Yes,New Brunswick,45.37116552667452,-67.01651438986424,,,,,NAD83,,,-90.0,93.27,2002.0,0,,475587,
gov:nb:AD02-08,gov:nb,AD02-08,,Yes,New Brunswick,45.371059655443325,-67.01605385834526,,,,,NAD83,,145.0,-40.0,62.480000000000004,2002.0,0,,475587,
gov:nb:AD02-09,gov:nb,AD02-09,,Yes,New Brunswick,45.37127489376204,-67.01620902156239,,,,,NAD83,,149.0,-44.0,120.4,2002.0,0,,475587,
gov:nb:AD02-10,gov:nb,AD02-10,,Yes,New Brunswick,45.370871409064996,-67.01589894410398,,,,,NAD83,,145.0,-44.0,83.82000000000001,2002.0,0,,475587,
gov:nb:AD02-11,gov:nb,AD02-11,,Yes,New Brunswick,45.3711690212884,-67.01574848971623,,,,,NAD83,,144.0,-42.0,65.53,2002.0,0,,475587,
gov:nb:AD02-12,gov:nb,AD02-12,,Yes,New Brunswick,45.37097160254999,-67.01563178852318,,,,,NAD83,,142.0,-43.0,68.58,2002.0,0,,475587,
gov:nb:AD02-13,gov:nb,AD02-13,,Yes,New Brunswick,45.3710719698705,-67.01532633704188,,,,,NAD83,,150.0,-44.0,53.34,2002.0,0,,475587,
gov:nb:AD02-14,gov:nb,AD02-14,,Yes,New Brunswick,45.3710719698705,-67.01532633704188,,,,,NAD83,,285.0,-89.0,53.95,2002.0,0,,475587,
gov:nb:AD02-15,gov:nb,AD02-15,,Yes,New Brunswick,45.371287209193,-67.01548149751116,,,,,NAD83,,,-90.0,74.07000000000001,2002.0,0,,475587,
gov:nb:AD02-16,gov:nb,AD02-16,,Yes,New Brunswick,45.37116890488478,-67.01577401972307,,,,,NAD83,,220.0,-89.0,96.62,2002.0,0,,475587,
gov:nb:AD02-17,gov:nb,AD02-17,,Yes,New Brunswick,45.37138402714432,-67.01595471227752,,,,,NAD83,,104.0,-88.0,78.33,2002.0,0,,475587,
gov:nb:AD02-18,gov:nb,AD02-18,,Yes,New Brunswick,45.37146634237909,-67.01566185909685,,,,,NAD83,,214.0,-88.0,82.60000000000001,2002.0,0,,475587,
gov:nb:AD02-19,gov:nb,AD02-19,,Yes,New Brunswick,45.37119921228783,-67.0150466618548,,,,,NAD83,,244.0,-89.0,87.48,2002.0,0,,475587,
gov:nb:AD02-20,gov:nb,AD02-20,,Yes,New Brunswick,45.37100196713752,-67.01489166816064,,,,,NAD83,,,-90.0,47.54,2002.0,0,,475587,
gov:nb:AD02-21,gov:nb,AD02-21,,Yes,New Brunswick,45.3713965153613,-67.0151888915831,,,,,NAD83,,330.0,-89.0,96.62,2002.0,0,,475587,
gov:nb:AD02-22,gov:nb,AD02-22,,Yes,New Brunswick,45.37161187117821,-67.01531852221888,,,,,NAD83,,,-90.0,87.17,2002.0,0,,475587,
gov:nb:AD02-23,gov:nb,AD02-23,,Yes,New Brunswick,45.37180006018028,-67.01548620171835,,,,,NAD83,,,-90.0,90.53,2002.0,0,,475587,
gov:nb:AD02-24,gov:nb,AD02-24,,Yes,New Brunswick,45.37130857541967,-67.01474129049693,,,,,NAD83,,,-90.0,96.62,2002.0,0,,475587,
gov:nb:AD02-25,gov:nb,AD02-25,,Yes,New Brunswick,45.37142687706345,-67.01444876537383,,,,,NAD83,,,-90.0,111.86,2002.0,0,,475587,
gov:nb:AD02-26,gov:nb,AD02-26,,Yes,New Brunswick,45.371229515015656,-67.01431930318206,,,,,NAD83,,195.0,-88.0,90.53,2002.0,0,,475587,
gov:nb:AD02-27,gov:nb,AD02-27,,Yes,New Brunswick,45.371229515015656,-67.01431930318206,,,,,NAD83,,155.0,-45.0,83.21000000000001,2002.0,0,,475587,
gov:nb:AD02-28,gov:nb,AD02-28,,Yes,New Brunswick,45.3712935992095,-67.01407734393723,,,,,NAD83,,,-90.0,83.82000000000001,2002.0,0,,475587,
gov:nb:MW02-01,gov:nb,MW02-01,,Yes,New Brunswick,45.373994083891255,-67.01579995007002,,,,,NAD83,,143.0,-47.0,100.28,2002.0,0,,475587,
gov:nb:MW02-02,gov:nb,MW02-02,,Yes,New Brunswick,45.37398508650599,-67.01579986748419,,,,,NAD83,,,-90.0,80.77,2002.0,0,,475587,
gov:nb:MW02-03,gov:nb,MW02-03,,Yes,New Brunswick,45.373811806742495,-67.01630892250147,,,,,NAD83,,147.0,-42.0,126.49000000000001,2002.0,0,,475587,
gov:nb:MW02-04,gov:nb,MW02-04,,Yes,New Brunswick,45.37382080412728,-67.01630900516844,,,,,NAD83,,,-90.0,77.72,2002.0,0,,475587,
gov:nb:MW02-05,gov:nb,MW02-05,,Yes,New Brunswick,45.373620588247945,-67.01680504331704,,,,,NAD83,,148.0,-46.0,123.44,2002.0,0,,475587,
gov:nb:MW02-06,gov:nb,MW02-06,,Yes,New Brunswick,45.37378778422161,-67.01565762902338,,,,,NAD83,,150.0,-45.0,150.0,2002.0,0,,475587,
gov:nb:MW02-07,gov:nb,MW02-07,,Yes,New Brunswick,45.37390300383775,-67.0160416710754,,,,,NAD83,,142.0,-43.0,102.11,2002.0,0,,475587,
gov:nb:MW02-08,gov:nb,MW02-08,,Yes,New Brunswick,45.3740851052489,-67.0155709939456,,,,,NAD83,,149.0,-45.0,101.8,2002.0,0,,475587,
gov:nb:MW02-09,gov:nb,MW02-09,,Yes,New Brunswick,45.374282582228105,-67.01567493572753,,,,,NAD83,,149.0,-45.0,135.64000000000001,2002.0,0,,475587,
gov:nb:MW02-10,gov:nb,MW02-10,,Yes,New Brunswick,45.374282582228105,-67.01567493572753,,,,,NAD83,,,-90.0,135.64000000000001,2002.0,0,,475587,
gov:nb:MW02-11,gov:nb,MW02-11,,Yes,New Brunswick,45.373484315863394,-67.01511866966887,,,,,NAD83,,,-90.0,62.5,2002.0,0,,475587,
gov:nb:MW02-12,gov:nb,MW02-12,,Yes,New Brunswick,45.37379086634115,-67.0149810522608,,,,,NAD83,,140.0,-88.0,95.53,2002.0,0,,475587,
gov:nb:MW02-13,gov:nb,MW02-13,,Yes,New Brunswick,45.373744367934464,-67.01531254531712,,,,,NAD83,,,-90.0,63.4,2002.0,0,,475587,
gov:nb:MW02-14,gov:nb,MW02-14,,Yes,New Brunswick,45.373988227611754,-67.01511052271289,,,,,NAD83,,,-90.0,69.49,2002.0,0,,475587,
gov:nb:MW02-15,gov:nb,MW02-15,,Yes,New Brunswick,45.37379086634115,-67.0149810522608,,,,,NAD83,,150.0,-68.0,120.4,2002.0,0,,475587,
gov:nb:MW02-16,gov:nb,MW02-16,,Yes,New Brunswick,45.37330964224888,-67.01593409402508,,,,,NAD83,,,-90.0,81.69,2002.0,0,,475587,
gov:nb:MW02-17,gov:nb,MW02-17,,Yes,New Brunswick,45.373004662518014,-67.01572703872239,,,,,NAD83,,,-90.0,109.12,2002.0,0,,475587,
gov:nb:MW02-18,gov:nb,MW02-18,,Yes,New Brunswick,45.37323684791506,-67.01611214979879,,,,,NAD83,,,-90.0,106.07000000000001,2002.0,0,,475587,
gov:nb:MW02-19,gov:nb,MW02-19,,Yes,New Brunswick,45.37255200521675,-67.01830158676394,,,,,NAD83,,,-90.0,63.4,2002.0,0,,475587,
gov:nb:MW02-20,gov:nb,MW02-20,,Yes,New Brunswick,45.37274924565847,-67.01845659670468,,,,,NAD83,,,-90.0,66.45,2002.0,0,,475587,
gov:nb:MW02-21,gov:nb,MW02-21,,Yes,New Brunswick,45.372981052863544,-67.01101618727752,,,,,NAD83,,284.0,-89.0,96.93,2002.0,0,,475587,
gov:nb:MW02-22,gov:nb,MW02-22,,Yes,New Brunswick,45.37414649994366,-67.01195871899048,,,,,NAD83,,,-90.0,81.08,2002.0,0,,475587,
gov:nb:MW02-23,gov:nb,MW02-23,,Yes,New Brunswick,45.37474724419654,-67.01242378071906,,,,,NAD83,,,-90.0,71.93,2002.0,0,,475587,
gov:nb:DH02-01,gov:nb,DH02-01,,Yes,New Brunswick,45.855120275853125,-65.70253709671402,,,,,NAD83,,226.0,-45.0,110.64,2002.0,0,,475600,
gov:nb:DH02-02,gov:nb,DH02-02,,Yes,New Brunswick,45.85614677240985,-65.7013634052684,,,,,NAD83,,46.0,-45.0,79.60000000000001,2002.0,0,,475600,
gov:nb:DH02-03,gov:nb,DH02-03,,Yes,New Brunswick,45.85614686289313,-65.70137628105864,,,,,NAD83,,226.0,-45.0,203.3,2002.0,0,,475600,
gov:nb:DH02-04,gov:nb,DH02-04,,Yes,New Brunswick,45.854436427194564,-65.70253404814935,,,,,NAD83,,226.0,-45.0,71.63,2002.0,0,,475600,
gov:nb:DH02-05,gov:nb,DH02-05,,Yes,New Brunswick,45.85445487256734,-65.70259816655053,,,,,NAD83,,226.0,-60.0,83.21000000000001,2002.0,0,,475600,
gov:nb:DH02-06,gov:nb,DH02-06,,Yes,New Brunswick,45.85371799350091,-65.70144986825781,,,,,NAD83,,226.0,-45.0,54.56,2002.0,0,,475600,
gov:nb:DH02-07,gov:nb,DH02-07,,Yes,New Brunswick,45.8532986702867,-65.7019580835353,,,,,NAD83,,226.0,-45.0,30.78,2002.0,0,,475600,
gov:nb:DH02-08,gov:nb,DH02-08,,Yes,New Brunswick,45.85533848515491,-65.70414357350624,,,,,NAD83,,226.0,-45.0,93.60000000000001,2002.0,0,,475600,
gov:nb:DH02-09,gov:nb,DH02-09,,Yes,New Brunswick,45.85373982465628,-65.70071559162973,,,,,NAD83,,46.0,-45.0,78.33,2002.0,0,,475600,
gov:nb:DH02-10,gov:nb,DH02-10,,Yes,New Brunswick,45.85528709605589,-65.70066754969238,,,,,NAD83,,46.0,-45.0,157.58,2002.0,0,,475600,
gov:nb:DH02-11,gov:nb,DH02-11,,Yes,New Brunswick,45.85476509926235,-65.70321179334852,,,,,NAD83,,226.0,-45.0,75.29,2002.0,0,,475600,
gov:nb:DH02-12,gov:nb,DH02-12,,Yes,New Brunswick,45.855306803960026,-65.70347442934535,,,,,NAD83,,226.0,-45.0,90.53,2002.0,0,,475600,
gov:nb:DH02-13,gov:nb,DH02-13,,Yes,New Brunswick,45.855731026276025,-65.7049491937673,,,,,NAD83,,226.0,-45.0,53.95,2002.0,0,,475600,
gov:nb:DH02-14,gov:nb,DH02-14,,Yes,New Brunswick,45.853565361644335,-65.70277834355433,,,,,NAD83,,226.0,-45.0,100.28,2002.0,0,,475600,
gov:nb:SPR2001-01,gov:nb,SPR2001-01,,Yes,New Brunswick,46.02904961913535,-67.08476843931146,,,,,NAD83,,191.0,-60.0,124.05,2002.0,0,,475592,
gov:nb:SPR2001-02,gov:nb,SPR2001-02,,Yes,New Brunswick,46.02938506167184,-67.08602496795643,,,,,NAD83,,180.0,-56.0,136.24,2002.0,0,,475592,
gov:nb:SPR2001-03,gov:nb,SPR2001-03,,Yes,New Brunswick,46.028893374021195,-67.08365590807396,,,,,NAD83,,191.0,-60.0,173.73,2002.0,0,,475592,
gov:nb:67-1,gov:nb,67-1,,Yes,New Brunswick,45.13829140238428,-66.62511814064558,,,,,NAD83,,337.0,-45.0,72.2376,1967.0,0,,470027,
gov:nb:RT-3,gov:nb,RT-3,,Yes,New Brunswick,47.63306036925758,-66.07110354628422,,,,,NAD83,,180.0,-49.0,61.57,1965.0,0,,475320,
gov:nb:RT-4,gov:nb,RT-4,,Yes,New Brunswick,47.63361012981118,-66.0714051337544,,,,,NAD83,,180.0,-65.0,105.77,1965.0,0,,475320,
gov:nb:RT-5,gov:nb,RT-5,,Yes,New Brunswick,47.63306304093282,-66.06940033362548,,,,,NAD83,,180.0,-50.0,67.67,1965.0,0,,475320,
gov:nb:RT-6,gov:nb,RT-6,,Yes,New Brunswick,47.633620661893886,-66.06939579411554,,,,,NAD83,,180.0,-65.0,139.6,1965.0,0,,475320,
gov:nb:RT-7,gov:nb,RT-7,,Yes,New Brunswick,47.63362407312585,-66.07031390249377,,,,,NAD83,,180.0,-65.0,167.64000000000001,1965.0,0,,475320,
gov:nb:RT-8,gov:nb,RT-8,,Yes,New Brunswick,47.63306640272846,-66.07030512654607,,,,,NAD83,,180.0,-50.0,76.2,1965.0,0,,475320,
gov:nb:RT-9,gov:nb,RT-9,,Yes,New Brunswick,47.63334407695259,-66.06999682704635,,,,,NAD83,,180.0,-60.0,106.68,1965.0,0,,475320,
gov:nb:RT-10,gov:nb,RT-10,,Yes,New Brunswick,47.633069013074156,-66.06858860791682,,,,,NAD83,,180.0,-57.0,145.69,1965.0,0,,471713,
gov:nb:RT-11,gov:nb,RT-11,,Yes,New Brunswick,47.633626633988385,-66.06858405984877,,,,,NAD83,,180.0,-65.0,210.0,1965.0,0,,471713,
gov:nb:RT-12,gov:nb,RT-12,,Yes,New Brunswick,47.63417749068467,-66.06917835756896,,,,,NAD83,,180.0,-70.0,147.22,1965.0,0,,471713,
gov:nb:RT-13,gov:nb,RT-13,,Yes,New Brunswick,47.634180557744244,-66.07000333317764,,,,,NAD83,,180.0,-70.0,242.32,1965.0,0,,471713,
gov:nb:EG-99-1,gov:nb,EG-99-1,,Yes,New Brunswick,47.33543421595996,-66.35573379361796,,,,,NAD83,,150.0,-87.5,2235.7000000000003,1999.0,0,,475325,
gov:nb:RT-14,gov:nb,RT-14,,Yes,New Brunswick,47.633891991509664,-66.07222784584046,,,,,NAD83,,180.0,-83.0,198.12,1978.0,0,,475320,
gov:nb:LB00-11,gov:nb,LB00-11,,Yes,New Brunswick,46.94631503489924,-67.05943838136233,,,,,NAD83,,40.0,-65.0,80.2,2000.0,0,,475419,
gov:nb:JOS-99-1,gov:nb,JOS-99-1,,Yes,New Brunswick,47.39437332771946,-66.04766131272821,,,,,NAD83,,,-45.0,150.0,1999.0,0,,475321,
gov:nb:NAP-99-1,gov:nb,NAP-99-1,,Yes,New Brunswick,47.39741462605386,-66.00619809107484,,,,,NAD83,,,-40.0,117.0,1999.0,0,,475316,
gov:nb:SW-99-01,gov:nb,SW-99-01,,Yes,New Brunswick,47.21921670574565,-66.00934937700126,,,,,NAD83,,27.0,-45.0,235.91,1999.0,0,,475313,
gov:nb:SW-99-02,gov:nb,SW-99-02,,Yes,New Brunswick,47.21839625007437,-65.99846451452335,,,,,NAD83,,27.0,-45.0,75.59,1999.0,0,,475313,
gov:nb:SW-99-03,gov:nb,SW-99-03,,Yes,New Brunswick,47.21323418217686,-65.97848603173853,,,,,NAD83,,27.0,-45.0,231.34,1999.0,0,,475313,
gov:nb:LR-99-70,gov:nb,LR-99-70,,Yes,New Brunswick,47.49891891025629,-65.87406781268403,,,,,NAD83,,90.0,-50.0,19.2,1999.0,0,,475304,
gov:nb:LR-99-73,gov:nb,LR-99-73,,Yes,New Brunswick,47.499120091990726,-65.87301689616186,,,,,NAD83,,50.0,-90.0,10.36,1999.0,0,,475304,
gov:nb:LR-99-45,gov:nb,LR-99-45,,Yes,New Brunswick,47.44995633161123,-65.93061666268243,,,,,NAD83,,20.0,-50.0,13.11,1999.0,0,,475303,
gov:nb:LR-99-46,gov:nb,LR-99-46,,Yes,New Brunswick,47.44927954012662,-65.93383288620254,,,,,NAD83,,20.0,-50.0,10.06,1999.0,0,,475303,
gov:nb:LR-99-47,gov:nb,LR-99-47,,Yes,New Brunswick,47.45018649688846,-65.93536143910272,,,,,NAD83,,20.0,-50.0,15.540000000000001,1999.0,0,,475303,
gov:nb:LR-99-48,gov:nb,LR-99-48,,Yes,New Brunswick,47.45158637394046,-65.9365267808043,,,,,NAD83,,20.0,-50.0,19.2,1999.0,0,,475303,
gov:nb:LR-99-49,gov:nb,LR-99-49,,Yes,New Brunswick,47.45212940321422,-65.9427801843678,,,,,NAD83,,20.0,-50.0,10.06,1999.0,0,,475303,
gov:nb:LR-99-50,gov:nb,LR-99-50,,Yes,New Brunswick,47.44787109656668,-65.93276057608885,,,,,NAD83,,20.0,-50.0,16.15,1999.0,0,,475303,
gov:nb:LR-99-51,gov:nb,LR-99-51,,Yes,New Brunswick,47.44853335252926,-65.93207724779543,,,,,NAD83,,20.0,-50.0,16.15,1999.0,0,,475303,
gov:nb:NB 97-1,gov:nb,NB 97-1,,Yes,New Brunswick,47.36760976244197,-65.92188482058306,,,,,NAD83,,67.0,-45.0,104.54,1997.0,0,,475302,
gov:nb:NB 97-2,gov:nb,NB 97-2,,Yes,New Brunswick,47.366094352948366,-65.92644241897236,,,,,NAD83,,67.0,-45.0,114.0,1997.0,0,,475302,
gov:nb:NB 97-3,gov:nb,NB 97-3,,Yes,New Brunswick,47.36697778878704,-65.92683010111655,,,,,NAD83,,67.0,-45.0,100.60000000000001,1997.0,0,,475302,
gov:nb:NB 97-4,gov:nb,NB 97-4,,Yes,New Brunswick,47.36813360278299,-65.9295451122497,,,,,NAD83,,67.0,-45.0,104.85000000000001,1997.0,0,,475302,
gov:nb:NB 97-5,gov:nb,NB 97-5,,Yes,New Brunswick,47.3664106724081,-65.92855734953342,,,,,NAD83,,67.0,-45.0,330.40000000000003,1997.0,0,,475302,
gov:nb:NB 97-6,gov:nb,NB 97-6,,Yes,New Brunswick,47.36755764715326,-65.93131218304687,,,,,NAD83,,67.0,-47.0,440.13,1997.0,0,,475302,
gov:nb:LS-99-1,gov:nb,LS-99-1,,Yes,New Brunswick,46.98764513776307,-65.9996567379301,,,,,NAD83,,,-45.0,94.0,1999.0,0,,475286,
gov:nb:LS-99-2,gov:nb,LS-99-2,,Yes,New Brunswick,46.987582054470955,-65.99963103178399,,,,,NAD83,,,-45.0,104.4,1999.0,0,,475286,
gov:nb:GIS-99-1,gov:nb,GIS-99-1,,Yes,New Brunswick,47.21096410408505,-66.1637185280666,,,,,NAD83,,12.0,-45.0,224.0,1999.0,0,,475285,
gov:nb:CG-99-1,gov:nb,CG-99-1,,Yes,New Brunswick,47.39079042134124,-66.04691026118378,,,,,NAD83,,13.0,-50.0,260.0,1999.0,0,,475281,
